WikiID,Name,global_revenue,budget,gross_domestic,opening_weekend,rating_score,number_of_ratings,watched_rank,producer,release_year
6390753,Jules Verne's Rocket to the Moon,None,3000000.0,None,None,5.2,903.0,None,Don Sharp,None
33599927,"With Love, Delhi!",None,30000000.0,None,None,8.8,31.0,None,Nikhil Singh Rajputt,None
25411834,"Spirits of the Air, Gremlins of the Clouds",None,None,None,None,6.4,751.0,None,Alex Proyas,None
26568850,Stephanie's Image,None,None,None,None,5.5,75.0,None,Janis DeLucia Allen,None
27876056,25 Hill,None,1000000.0,None,None,5.9,251.0,None,Corbin Bernsen,None
29231403,Love & Diane,None,None,None,None,7.7,102.0,None,Jennifer Dworkin,None
5936311,Killer: Dead or Alive,None,None,None,None,None,None,None,None,None
29845871,Victini and the Black Hero: Zekrom and Victini and the White Hero: Reshiram,None,None,None,None,None,None,None,None,None
24060289,Laughing at Life,None,None,None,None,5.3,116.0,None,Ford Beebe,None
27676722,The Third Alibi,None,None,None,None,7.0,448.0,None,Montgomery Tully,None
34860735,A Larva to Love,None,None,None,None,3.4,23.0,None,Noboru Iguchi,None
7220682,Stretching the Truth,None,None,None,None,None,None,None,Benjamin Stoloff,None
4835894,Clifford's Really Big Movie,3255426.0,70000.0,2922354.0,662152.0,5.4,1000.0,None,Robert C. Ramirez,None
32669239,Albela,None,None,None,None,6.9,111.0,None,Master Bhagwan,None
24399024,Few of Us,485.0,None,None,None,7.2,655.0,None,Sharunas Bartas,None
23978412,Edge of Madness,None,None,None,None,6.2,733.0,None,Anne Wheeler,None
25281989,In the Darkness of the Night,21970.0,None,None,None,6.7,604.0,None,João Canijo,None
24794232,Yaathumagi,None,None,None,None,5.0,7.0,None,S. Balakumar,None
29793174,T-Bird Gang,None,None,None,None,4.5,252.0,None,Richard Harbinger,None
15448280,The Rejected Woman,None,None,None,None,6.6,32.0,None,Albert Parker,None
20517255,SS Girls,None,None,None,None,4.2,713.0,None,Bruno Mattei,None
22668762,The Place Of The Dead,None,None,None,None,6.4,82.0,None,Suri Krishnamma,None
165364,Star Theatre,None,None,None,None,6.7,1100.0,None,Frederick S. Armitage,None
20396303,Frida - The DVD,None,None,None,None,None,None,None,None,None
34631031,Dead Funny,None,None,None,None,None,None,None,None,None
28124815,You Lucky Dog,None,None,None,None,5.7,472.0,None,John Bradshaw,None
17338532,Jundaa Emaan Gunda,None,None,None,None,8.4,19.0,None,Chandra Mudoi,None
14154887,Bringing the Cold to Poland,None,None,None,None,None,None,None,None,None
23204699,The Witch Who Came From the Sea,None,None,None,None,5.7,2500.0,None,Matt Cimber,None
2510554,The Right Way,None,None,None,None,None,None,None,None,None
3291150,The Wild Blue Yonder,6970.0,None,None,None,6.1,3800.0,None,Werner Herzog,None
34792096,Pit Pony,None,None,None,None,6.5,295.0,None,Eric Till,None
12244472,Marma,None,None,None,None,7.1,43.0,None,Sunil Kumar Desai,None
6286353,Splinter Cell,None,None,None,None,None,None,None,None,None
3936017,The Power of the Dark Crystal,41631350.0,15000000.0,41613957.0,4657335.0,7.1,70000.0,4130.0,Jim Henson,None
33150616,A Reason to Live,365190.0,None,None,None,6.1,214.0,None,Jeong-hyang Lee,None
26429596,Terror Is A Man,None,None,None,None,5.3,815.0,None,Gerardo de Leon,None
11926477,"Crime, Inc.",None,None,None,None,5.4,191.0,None,Lew Landers,None
2590780,For Love or Money,11146270.0,30000000.0,11146270.0,4016220.0,6.2,15000.0,None,Barry Sonnenfeld,None
22700623,Home,1856993.0,None,None,None,8.5,23000.0,None,Yann Arthus-Bertrand,None
30637069,Zenda,None,28000000.0,None,None,7.0,469.0,None,Avadhoot Gupte,None
28757701,The Timidity of the Loverat,None,None,None,None,None,None,None,None,None
10671108,Dirty,274245.0,3000000.0,274245.0,95521.0,5.5,5800.0,None,Chris Fisher,None
4372787,Nero,None,None,None,None,5.5,689.0,None,Paul Marcus,None
550579,I Am Not What You Want,None,None,None,None,6.2,81.0,None,Kit Hung,None
36196361,The Wolf of Wall Street,406878233.0,100000000.0,116900694.0,18361578.0,8.2,1500000.0,82.0,Martin Scorsese,None
31122233,Inspector Maigret,8528.0,None,8528.0,2556.0,7.2,2000.0,None,Jean Delannoy,None
27193951,Love for Life,148174.0,None,None,None,6.4,657.0,None,Changwei Gu,None
19484875,Alarm,None,None,None,None,5.8,53.0,None,Lau Lauritzen,None
15944488,Weekend Warriors,351623.0,None,351623.0,None,4.3,355.0,None,Bert Convy,None
11857195,The Wonderful Wizard of Ha's,None,None,None,None,None,None,None,None,None
10582420,Honey Glaze,None,None,None,None,None,None,None,None,None
2581115,InuYasha the Movie: Swords of an Honorable Ruler,6654841.0,None,None,None,7.6,2300.0,None,Toshiya Shinohara,None
24166281,Tormenta,None,None,None,None,6.7,72.0,None,John Guillermin,None
3514297,Private Resort,331816.0,None,331816.0,163704.0,5.2,9000.0,None,George Bowers,None
31139958,Sandhyakku Virinja Poovu,None,None,None,None,6.4,38.0,None,P.G. Viswambharan,None
19506056,Father of Four on Bornholm,None,None,None,None,5.9,502.0,None,Alice O'Fredericks,None
21889241,American Reel,None,None,None,None,6.8,108.0,None,Mark Archer,None
9974948,Kanashimi no Belladonna,None,None,105841.0,None,7.3,7300.0,None,Eiichi Yamamoto,None
24007811,Over The Moon,None,None,None,None,5.5,300.0,None,Thornton Freeland,None
33077392,Romance of the Underworld,None,None,None,None,7.0,76.0,None,Irving Cummings,None
3086431,Lady Luck,None,877000.0,None,None,6.2,398.0,None,Edwin L. Marin,None
26323913,Saturn Returns,None,None,None,None,5.9,52.0,None,Lior Shamriz,None
18241669,Simpatico,1281813.0,10000000.0,929606.0,None,4.7,3700.0,None,Matthew Warchus,None
5346664,Survival Island,558764.0,9000000.0,None,None,4.9,10000.0,3138.0,Stewart Raffill,None
1350546,Killer Wave,None,None,None,None,4.4,910.0,None,Angus Macfadyen,None
704097,Box Office Bunny,None,None,None,None,6.7,455.0,None,Darrell Van Citters,None
21864111,Chairman George,None,None,None,None,8.2,18.0,None,Mila Aung-Thwin,None
2003184,Cup-tie Honeymoon,None,None,None,None,4.4,25.0,None,John E. Blakeley,None
23335172,The Back-Up Plan,77477008.0,35000000.0,37490007.0,12201710.0,5.3,52000.0,None,Alan Poul,None
2833942,Reach for Glory,None,None,None,None,7.2,180.0,None,Philip Leacock,None
13227518,The Engagement Ring,None,None,None,None,None,None,None,None,None
4018810,All About Anna,None,None,None,None,4.3,2700.0,None,Jessica Nilsson,None
15531185,Penguin Pool Murder,None,None,None,None,6.9,1400.0,None,George Archainbaud,None
13391420,A Chance Deception,None,None,None,None,3.8,38.0,None,D.W. Griffith,None
20485783,Squires of San Quentin,None,None,None,None,7.3,12.0,None,J. Gary Mitchell,None
7191827,Soft and Hard,None,None,None,None,6.6,191.0,None,Jean-Luc Godard,None
1050541,Guys and Balls,1140909.0,None,28324.0,7425.0,6.7,1900.0,None,Sherry Hormann,None
8302915,Bleed,None,None,None,None,None,None,None,None,None
2735558,Tom Sawyer,None,None,None,None,5.9,416.0,None,Paul Sabella,None
34440169,Aakasa Ramanna,None,None,None,None,4.4,33.0,None,Ashok G.,None
28014166,"Good Luck Charlie, It's Christmas!",None,None,None,None,6.3,7000.0,None,Arlene Sanford,None
15085872,Aag Ka Toofan,None,None,None,None,None,None,None,None,None
30858894,A Hard Name,None,None,None,None,7.2,28.0,None,Alan Zweig,None
29082759,Angel,1356190.0,2500000.0,None,None,6.7,867.0,None,Margreth Olin,None
2144538,Side Street,None,935000.0,None,None,7.1,3300.0,None,Anthony Mann,None
33446619,Devta,None,None,None,None,5.6,20.0,None,Pattanna,None
18342971,Doshi,None,None,None,None,None,None,None,None,None
6387666,Paris Qui Dort,None,None,None,None,7.1,1900.0,None,René Clair,None
1487971,Balto,11349090.0,None,11348324.0,1519755.0,7.1,47000.0,None,Simon Wells,None
612656,The Funeral,1227324.0,12500000.0,1227324.0,41768.0,6.6,9300.0,None,Abel Ferrara,None
26276332,Charlie Chan's Greatest Case,None,None,None,None,7.0,422.0,None,Hamilton MacFadden,None
14058109,The Strange Case of the End of Civilization as We Know It,None,None,None,None,6.2,714.0,None,Joseph McGrath,None
6369028,All About Ah Long,None,None,None,None,7.2,1600.0,None,Johnnie To,None
13404488,The Stolen Treaty,None,None,None,None,None,None,None,Anthony O'Sullivan,None
6042486,Sci-fighters,None,2500000.0,None,None,4.4,643.0,None,Peter Svatek,None
26588890,Valiyangadi,None,None,None,None,None,None,None,None,None
20326029,The Wave,32350637.0,5000000.0,None,None,7.6,113000.0,None,Dennis Gansel,None
4049786,100% Arabica,None,None,None,None,5.0,113.0,None,Mahmoud Zemmouri,None
7174021,Musical Mountaineers,None,None,None,None,5.7,232.0,None,Dave Fleischer,None
5986077,The Bostonians,1009700.0,None,1009700.0,None,6.2,2300.0,None,James Ivory,None
10370634,The Hoax,11772461.0,25000000.0,7164995.0,1501000.0,6.7,17000.0,None,Lasse Hallström,None
33985914,Cabaret,None,None,None,None,3.6,7.0,None,Robert G. Vignola,None
24735632,Heart is...,4678547.0,2300000.0,None,None,7.5,589.0,None,Eun-Hyung Park,None
26810077,Best of Luck,None,None,None,None,None,None,None,None,None
24473861,Aarti,None,None,None,None,7.1,85.0,None,Phani Majumdar,None
431530,Murder by Decree,None,5000000.0,None,None,6.8,6400.0,None,Bob Clark,None
32883766,The Gentleman Bushranger,None,None,None,None,None,None,None,Beaumont Smith,None
23114362,L'arc-en-ciel,None,27000.0,None,None,6.7,37.0,None,David Bonneville,None
26547644,T-Force,None,None,None,None,4.8,681.0,None,Richard Pepin,None
26244363,Palletoori Pilla,None,None,None,None,6.7,22.0,None,Subba Rao B.A.,None
29060465,Atunci i-am condamnat pe toţi la moarte,None,None,None,None,8.0,956.0,None,Sergiu Nicolaescu,None
3043270,The Strange Case of Dr. Jekyll and Mr. Hyde,79226.0,750000.0,24216.0,19111.0,3.7,404.0,None,John Carl Buechler,None
11179515,The Connection,None,167000.0,None,None,7.0,984.0,None,Shirley Clarke,None
18849344,Panakkaari,None,None,None,None,None,None,None,K.S. Gopalakrishnan,None
20390730,Lorelei: The Witch of the Pacific Ocean,19806585.0,None,None,None,5.3,749.0,None,Shinji Higuchi,None
32508075,Virgin Island,None,None,None,None,5.9,163.0,None,Pat Jackson,None
25004733,Splatter Farm,None,None,None,None,4.5,469.0,None,John Polonia,None
18382736,Har Har Mahdev,None,None,None,None,None,None,None,None,None
36475926,Salaat,None,None,None,None,9.0,6.0,None,Kaz Rahman,None
36353947,Hell & Back,157768.0,None,157768.0,104374.0,5.3,5200.0,None,Tom Gianas,None
31499930,Sacrifice,None,4000000.0,None,None,4.3,2600.0,None,Damian Lee,None
19035695,Further Up the Creek,None,None,None,None,5.6,186.0,None,Val Guest,None
8357847,The Tripper,20840.0,3000000.0,20840.0,20840.0,5.0,6300.0,None,David Arquette,None
377287,The Party,10631.0,2900000.0,None,None,7.4,43000.0,None,Blake Edwards,None
32809361,Johnny One-Eye,None,None,None,None,5.5,151.0,None,Robert Florey,None
28808154,That Can't Shake Our Willi!,None,None,None,None,5.3,377.0,None,Rolf Olsen,None
14071897,Battle for Haditha,245521.0,None,10310.0,1982.0,6.9,7500.0,None,Nick Broomfield,None
26442946,The Red Stallion,None,None,None,None,5.8,129.0,None,Lesley Selander,None
18546107,Night Must Fall,None,None,None,None,7.2,2800.0,None,Richard Thorpe,None
30322492,True Adolescents,None,None,None,None,6.1,774.0,None,Craig Johnson,None
31156335,Aadhyathe Katha,None,None,None,None,None,None,None,K.S. Sethumadhavan,None
7237750,His Wife's Child,None,None,None,None,None,None,None,Harry Solter,None
10709113,Emmanuelle 3: A Lesson in Love,None,None,None,None,4.5,507.0,None,David Cove,None
6227263,Suffering Man's Charity,None,3000000.0,None,None,4.6,886.0,None,Alan Cumming,None
25575072,Maa Tujhhe Salaam,4560938.0,None,None,None,3.7,1300.0,None,Tinnu Verma,None
23687632,Il Lupo della frontiera,None,None,None,None,None,None,None,Edoardo Anton,None
20374262,Kristin Lavransdatter,None,None,None,None,4.5,1000.0,None,Liv Ullmann,None
4777324,Itty Bitty Titty Committee,33723.0,1000000.0,18445.0,11505.0,5.4,3000.0,None,Jamie Babbit,None
25716739,Sorekara,None,None,None,None,7.2,346.0,None,Yoshimitsu Morita,None
9912481,Misión extravagante,None,None,None,None,None,None,None,None,None
31026247,Nocturno de amor,None,None,None,None,5.6,11.0,None,Emilio Gómez Muriel,None
10777303,Ek Bechara,None,None,None,None,5.1,22.0,None,S.M. Abbas,None
20982185,Blitz Attack: The Andrea Hines Story,None,None,None,None,None,None,None,None,None
34383424,Sexting in Suburbia,None,None,None,None,5.6,1100.0,None,John Stimpson,None
6041499,Cat And Mouse,None,None,None,None,5.2,532.0,None,Gordon Chan,None
5736805,Diary of June,3867958.0,None,None,None,6.2,775.0,None,Im Kyung-soo,None
10791987,Garjanam,None,10000000.0,None,None,5.3,37.0,None,C.V. Rajendran,None
7299862,You Can't Always Tell,None,None,None,None,None,None,None,William Garwood,None
617769,Rasen,None,2900000.0,None,None,5.2,3800.0,None,Jôji Iida,None
32951860,The Kingdom of Twilight,None,None,None,None,5.5,16.0,None,Alexander MacDonald,None
29016960,Mark of the Phoenix,None,None,None,None,4.8,134.0,None,Maclean Rogers,None
20857007,Out of Bounds,None,None,None,None,4.5,352.0,None,Merlin Ward,None
7919681,Mekhong Full Moon Party,None,None,None,None,7.3,342.0,None,Jira Maligool,None
20435658,Raajneeti,29459596.0,None,1514558.0,850244.0,7.1,19000.0,None,Prakash Jha,None
9593620,Rabid Grannies,None,150000.0,None,None,4.8,1900.0,None,Emmanuel Kervyn,None
10742864,Dark Redemption,None,None,None,None,5.7,262.0,None,Peter Mether,None
31715668,The San Antonio Kid,None,None,None,None,6.3,82.0,None,Howard Bretherton,None
7660519,Rocky: The Rebel,None,None,None,None,4.0,365.0,None,Suresh Krishna,None
4798258,What We Do Is Secret,58776.0,None,58776.0,5888.0,6.3,2000.0,None,Rodger Grossman,None
11796273,Suryavanshi,None,None,None,None,4.4,1200.0,None,Rakesh Kumar,None
31000989,The Little Dragons,None,None,None,None,4.1,292.0,None,Curtis Hanson,None
13074907,Desperadas,None,None,None,None,None,None,None,None,None
27438876,The Abductors,None,None,None,None,5.3,48.0,None,Andrew V. McLaglen,None
19891152,Coplan Saves His Skin,None,None,None,None,5.3,205.0,None,Yves Boisset,None
8486301,Revelation,None,10000000.0,None,None,4.7,1700.0,None,Stuart Urban,None
23310072,Witchblade,None,None,None,None,5.5,2300.0,None,Ralph Hemecker,None
6614569,Bloodfist VII: Manhunt,None,None,None,None,4.5,407.0,None,Jonathan Winfrey,None
32403847,Dreams,350000000.0,None,None,None,5.8,80.0,None,Kasthuri Raja,None
21285918,Kele Handa,None,None,None,None,None,None,None,B.A.W. Jayamanne,None
13612719,"Slide, Kelly, Slide",None,None,None,None,5.6,507.0,None,Edward Sedgwick,None
31041630,The Young Warriors,None,None,None,None,5.5,171.0,None,John Peyser,None
20317509,Mug Travel,618400.0,5900000.0,None,None,4.0,182.0,None,Aaron Lim,None
4547353,5000 Miles,None,None,None,None,None,None,None,None,None
31917050,Shredder,None,None,None,None,4.5,1900.0,None,Greg Huson,None
17987447,Subramaniapuram,None,23000000.0,None,None,8.2,2200.0,None,M. Sasikumar,None
3598984,The Constant Gardener,82468097.0,25000000.0,33579797.0,8577000.0,7.4,147000.0,None,Fernando Meirelles,None
1661137,Elizabethtown,52164016.0,45000000.0,26850426.0,10618711.0,6.3,72000.0,None,Cameron Crowe,None
24771652,Rettaisuzhi,None,None,None,None,5.9,19.0,None,Thamira,None
34913482,Lahure,None,None,None,None,7.7,32.0,None,Tulsi Ghimire,None
5846648,Tiresia,104574.0,None,None,None,6.2,1200.0,None,Bertrand Bonello,None
352693,"Fast, Cheap and Out of Control",878960.0,None,878960.0,23665.0,7.1,3900.0,None,Errol Morris,None
29229416,The Olsen Gang Goes Crazy,None,None,None,None,7.0,2000.0,None,Erik Balling,None
28531923,Swapna Lokathe Balabhaskaran,None,None,None,None,5.8,174.0,None,Rajasenan,None
5026232,Dark Descent,None,None,None,None,None,None,None,None,None
14030712,Confessions of a Pop Performer,None,None,None,None,4.3,934.0,None,Norman Cohen,None
1057543,Voyage to the Bottom of the Sea,None,1580000.0,None,None,6.0,6500.0,None,Irwin Allen,None
32088882,Onward Christian Soldiers,None,None,None,None,None,None,None,Rex Wilson,None
4253548,Antar Mahal,None,None,None,None,7.2,542.0,None,Rituparno Ghosh,None
21964063,The Tenth Month,None,None,None,None,7.7,52.0,None,Joan Tewkesbury,None
17368102,Evening of Roses,179588.0,10000000.0,None,None,8.1,80.0,None,Yue Hu,None
34725623,Jungle Patrol,None,None,None,None,None,None,None,Tom Gurr,None
24950437,Halloween with the New Addams Family,None,None,None,None,5.6,805.0,4395.0,Dennis Steinmetz,None
25778368,A Dedicated Life,None,None,None,None,7.3,108.0,None,Kazuo Hara,None
877013,Tintin and the Blue Oranges,None,None,None,None,4.8,1100.0,None,Philippe Condroyer,None
36694582,Zombie Massacre,None,1000000.0,None,None,2.4,1900.0,None,Luca Boni,None
15836722,Porky's Pooch,None,None,None,None,6.4,429.0,None,Robert Clampett,None
32433488,The Creators Documentary,None,None,None,None,8.9,42.0,None,Laura Gamse,None
18934490,Fast Life,None,None,None,None,5.9,531.0,None,Harry A. Pollard,None
5207995,The Emerald Forest,24468550.0,None,24468550.0,4345150.0,6.9,11000.0,None,John Boorman,None
25435076,Edhuvum Nadakkum,None,None,None,None,None,None,None,R. Rosario,None
17995745,Smithereens,None,105000.0,None,None,6.7,2500.0,None,Susan Seidelman,None
9767038,Love Serenade,604523.0,3800000.0,604523.0,None,6.7,1600.0,None,Shirley Barrett,None
36384561,Kanna Laddu Thinna Aasaiya,None,None,None,None,5.4,783.0,None,K.S. Manikandan,None
