wikipedia_movie_id,country_id
975900,/m/09c7w0
10408933,/m/09c7w0
171005,/m/07ssc
77856,/m/09c7w0
612710,/m/09c7w0
21926710,/m/09c7w0
156558,/m/09c7w0
1364293,/m/09c7w0
25960460,/m/09c7w0
25960460,/m/059j2
261237,/m/0hzlz
12008535,/m/0b90_r
12008535,/m/09c7w0
4951456,/m/09c7w0
13281430,/m/03h64
21449578,/m/0345h
21449578,/m/0k6nt
21449578,/m/0d0vqn
21449578,/m/05b4w
5708633,/m/09c7w0
12053509,/m/09c7w0
24761154,/m/03rk0
7364373,/m/09c7w0
7028314,/m/09c7w0
5894429,/m/09c7w0
5894429,/m/0d060g
5894429,/m/07ssc
12788657,/m/09c7w0
4300418,/m/03rk0
30246289,/m/05qhw
30246289,/m/0345h
9390791,/m/06mkj
9390791,/m/0jgd
9390791,/m/015fr
3873713,/m/06qd3
164387,/m/09c7w0
28937087,/m/03gj2
24282217,/m/06qd3
7767613,/m/09c7w0
164388,/m/09c7w0
22985953,/m/09c7w0
7707787,/m/06mkj
3550323,/m/09c7w0
1765938,/m/09c7w0
1305819,/m/09c7w0
1031231,/m/0f8l9c
1031231,/m/087vz
1031231,/m/0345h
6305925,/m/09c7w0
196176,/m/09c7w0
196176,/m/07ssc
9944484,/m/03rjj
9944484,/m/0h3y
3513305,/m/09c7w0
23445121,/m/09c7w0
34470083,/m/02vzc
748616,/m/06qd3
748616,/m/0345h
31505444,/m/09c7w0
336846,/m/09c7w0
27463222,/m/09c7w0
3033993,/m/03rt9
3033993,/m/07ssc
1588008,/m/09c7w0
1588008,/m/0d060g
1588008,/m/07ssc
1588008,/m/0345h
5696825,/m/09c7w0
103021,/m/09c7w0
103021,/m/07ssc
1940449,/m/09c7w0
6703617,/m/09c7w0
6703617,/m/03h64
6703617,/m/0d05w3
29174042,/m/01znc_
362719,/m/09c7w0
362719,/m/07ssc
2870618,/m/0hzlz
4459059,/m/09c7w0
4069274,/m/09c7w0
3681139,/m/09c7w0
33843262,/m/09c7w0
33843262,/m/03rjj
5549065,/m/09c7w0
5549065,/m/07ssc
14543900,/m/03rk0
171058,/m/0f8l9c
171058,/m/09c7w0
171058,/m/03rjj
171058,/m/07ssc
2608958,/m/09c7w0
21618909,/m/03rk0
2546429,/m/09c7w0
31686022,/m/09c7w0
24416479,/m/09c7w0
12490207,/m/06qd3
6170621,/m/0b90_r
3883051,/m/09c7w0
1033297,/m/09c7w0
1033297,/m/0f8l9c
1033297,/m/0d060g
1033297,/m/07ssc
1033297,/m/0345h
9105523,/m/09c7w0
9105523,/m/03_3d
17594419,/m/09c7w0
207680,/m/09c7w0
1858682,/m/09c7w0
7235116,/m/09c7w0
5254729,/m/09c7w0
34858219,/m/0d0vqn
19168185,/m/07ssc
235331,/m/03_3d
27504492,/m/06qd3
35785312,/m/06mkj
20506905,/m/03rt9
20506905,/m/07ssc
28178412,/m/05v8c
15297854,/m/09c7w0
13931033,/m/015fr
2172156,/m/03rk0
4783144,/m/09c7w0
7583494,/m/09c7w0
7583494,/m/0d060g
2642180,/m/0f8l9c
2642180,/m/03spz
6004372,/m/09c7w0
22332882,/m/07ssc
8637169,/m/0chghy
8637169,/m/0ctw_b
30957142,/m/03rj0
12091274,/m/09c7w0
856733,/m/09c7w0
856733,/m/07ssc
28352636,/m/05b4w
20018854,/m/03rk0
7582987,/m/09c7w0
24021571,/m/09c7w0
3341998,/m/03rjj
20713032,/m/09c7w0
20713032,/m/03rk0
20713032,/m/07ssc
1226289,/m/09c7w0
1226289,/m/0345h
7914269,/m/09c7w0
3475071,/m/09c7w0
3319645,/m/06mkj
44218,/m/09c7w0
33773022,/m/0f8l9c
20338652,/m/09c7w0
19837210,/m/06mkj
19837210,/m/07ssc
12452237,/m/09c7w0
7752732,/m/09c7w0
3809621,/m/035qy
1307956,/m/09c7w0
1307956,/m/07ssc
1307956,/m/0345h
2216254,/m/0f8l9c
2216254,/m/09c7w0
2216254,/m/07ssc
28530363,/m/09c7w0
28530363,/m/06mkj
23435357,/m/03rk0
30548208,/m/0f8l9c
30548208,/m/07ssc
1964091,/m/09c7w0
26687336,/m/03rk0
26687336,/m/0d060g
9404578,/m/07ssc
1094668,/m/03rk0
6721185,/m/09c7w0
3917900,/m/09c7w0
3917900,/m/0345h
16791637,/m/09c7w0
3917891,/m/06qd3
32789457,/m/05r4w
22358819,/m/09c7w0
22358819,/m/07ssc
1748912,/m/09c7w0
706803,/m/09c7w0
20206687,/m/09c7w0
1851703,/m/09c7w0
3917873,/m/07ssc
5363369,/m/09c7w0
5363369,/m/07ssc
1941497,/m/05vz3zq
7266768,/m/09c7w0
5596675,/m/02k54
444919,/m/09c7w0
3670013,/m/09c7w0
11599737,/m/03_3d
11599737,/m/06qd3
1033477,/m/09c7w0
1033477,/m/0d060g
29419841,/m/03_3d
12287578,/m/03rjj
12287578,/m/0bjv6
24300269,/m/09c7w0
24300269,/m/07ssc
6613755,/m/09c7w0
28010827,/m/09c7w0
1097249,/m/09c7w0
6973699,/m/09c7w0
33096336,/m/09c7w0
31348830,/m/03rk0
4953051,/m/09c7w0
4953051,/m/07ssc
22592501,/m/03rt9
22592501,/m/07ssc
1904367,/m/082fr
1904367,/m/0345h
28542372,/m/03gj2
9104619,/m/09c7w0
24207129,/m/09c7w0
4572965,/m/09c7w0
8763366,/m/09c7w0
12771649,/m/09c7w0
34319106,/m/09c7w0
34319106,/m/07ssc
5884079,/m/09c7w0
15670779,/m/07ssc
17807776,/m/03_3d
17028988,/m/09c7w0
15337014,/m/07ssc
8316526,/m/09c7w0
817057,/m/07ssc
29004995,/m/03rk0
399402,/m/09c7w0
22224559,/m/09c7w0
8437284,/m/03rk0
22342112,/m/0chghy
4836072,/m/09c7w0
2121431,/m/09c7w0
17244218,/m/01mjq
6644109,/m/06mkj
35725115,/m/035qy
736262,/m/09c7w0
4360088,/m/06mzp
4360088,/m/0f8l9c
4360088,/m/0345h
24048171,/m/09c7w0
2262277,/m/0f8l9c
2262277,/m/03rk0
2262277,/m/07ssc
5240350,/m/09c7w0
32066330,/m/03h64
32066330,/m/0d05w3
24292756,/m/09c7w0
8889869,/m/03rk0
12095072,/m/09c7w0
24434151,/m/0hzlz
27383563,/m/09c7w0
23248065,/m/03_3d
5218366,/m/07ssc
957179,/m/07ssc
3389311,/m/09c7w0
5565338,/m/09c7w0
168571,/m/07ssc
6244632,/m/09c7w0
846329,/m/03_3d
10990102,/m/09c7w0
1231856,/m/09c7w0
161877,/m/07ssc
36348802,/m/03h64
10858701,/m/03rjj
1612686,/m/09c7w0
16645962,/m/06mkj
31707381,/m/09c7w0
5080311,/m/09c7w0
5137345,/m/09c7w0
8948959,/m/09c7w0
31636280,/m/03rk0
8610844,/m/09c7w0
2028217,/m/05qhw
2028217,/m/09c7w0
2028217,/m/0f8l9c
1141059,/m/09c7w0
1141059,/m/0345h
14613957,/m/09c7w0
1850269,/m/09c7w0
1850269,/m/03h64
1850269,/m/0d05w3
4724834,/m/0f8l9c
17884388,/m/03rk0
1157158,/m/09c7w0
1157158,/m/07ssc
1157158,/m/0345h
10999615,/m/03rk0
3972416,/m/06qd3
16647548,/m/09c7w0
803276,/m/0f8l9c
34630340,/m/0154j
3028248,/m/09c7w0
25152002,/m/03h64
4501185,/m/09c7w0
2119021,/m/0f8l9c
2119021,/m/03rjj
28992007,/m/0f8l9c
28992007,/m/0154j
28992007,/m/04g61
5877719,/m/09c7w0
3059075,/m/09c7w0
142274,/m/09c7w0
26967925,/m/0f8l9c
26967925,/m/0154j
26967925,/m/03rjj
26967925,/m/0h3y
26967925,/m/07fj_
31250513,/m/09c7w0
31250513,/m/07ssc
508985,/m/09c7w0
6887098,/m/0f8l9c
6887098,/m/03rjj
5284284,/m/09c7w0
26149260,/m/09c7w0
5049873,/m/03rjj
26967810,/m/0f8l9c
24407838,/m/0chghy
24407838,/m/07ssc
1871167,/m/09c7w0
1871167,/m/0345h
18487239,/m/09c7w0
1217079,/m/07ssc
10088120,/m/09c7w0
1472852,/m/09c7w0
27953778,/m/03h64
6846215,/m/09c7w0
6846215,/m/07ssc
6846215,/m/0345h
13194784,/m/09c7w0
33938681,/m/09c7w0
33938681,/m/07ssc
33938681,/m/0k6nt
33938681,/m/0d0vqn
33938681,/m/0345h
22680762,/m/0f8l9c
22680762,/m/03rjj
23177742,/m/02k54
13934307,/m/0k6nt
13934307,/m/0d0vqn
13934307,/m/0345h
12180811,/m/09c7w0
8167343,/m/0345h
8167343,/m/09c7w0
8167343,/m/082fr
8167343,/m/05r4w
28903478,/m/09c7w0
24708749,/m/09c7w0
24708749,/m/07ssc
24708749,/m/0345h
5566878,/m/09c7w0
32635381,/m/0chghy
5876575,/m/07ssc
7838865,/m/02vzc
36353254,/m/05v8c
1480748,/m/09c7w0
250012,/m/09c7w0
2023704,/m/09c7w0
24314823,/m/05b4w
1480747,/m/09c7w0
683122,/m/09c7w0
12136473,/m/09c7w0
9457642,/m/09c7w0
10877732,/m/07ssc
10877732,/m/0345h
1388443,/m/0f8l9c
26723356,/m/09c7w0
31519851,/m/09c7w0
12695008,/m/09c7w0
7744004,/m/07f1x
7351283,/m/09c7w0
31646061,/m/06qd3
8219325,/m/09c7w0
62688,/m/09c7w0
24739648,/m/09c7w0
468356,/m/09c7w0
7012138,/m/09c7w0
1238065,/m/09c7w0
570743,/m/09c7w0
570743,/m/0chghy
570743,/m/0d060g
570743,/m/0345h
504242,/m/09c7w0
129295,/m/09c7w0
13289421,/m/09c7w0
13289421,/m/07ssc
256337,/m/09c7w0
2780906,/m/0d060g
933349,/m/09c7w0
163491,/m/03rjj
4461403,/m/0chghy
4461403,/m/0ctw_b
1924191,/m/09c7w0
25008319,/m/09c7w0
8987889,/m/09c7w0
22697988,/m/06f32
15749812,/m/0k6nt
15749812,/m/0d0vqn
15749812,/m/05b4w
5538421,/m/09c7w0
21132938,/m/09c7w0
21132938,/m/0chghy
21132938,/m/0ctw_b
17058062,/m/09c7w0
17058062,/m/03_3d
10344059,/m/06qd3
7792664,/m/09c7w0
9088886,/m/09c7w0
9088886,/m/0chghy
5257643,/m/09c7w0
3511253,/m/09c7w0
18164108,/m/09c7w0
18164108,/m/03rt9
18164108,/m/07ssc
1597728,/m/0chghy
1597728,/m/07ssc
7024876,/m/09c7w0
580994,/m/09c7w0
183828,/m/09c7w0
20700559,/m/09c7w0
5329751,/m/09c7w0
9641323,/m/06bnz
7641358,/m/09c7w0
20629940,/m/09c7w0
221489,/m/06mkj
9906067,/m/09c7w0
9906067,/m/0f8l9c
9906067,/m/03_3d
103022,/m/09c7w0
2236141,/m/09c7w0
2080306,/m/09c7w0
2002258,/m/09c7w0
1481638,/m/09c7w0
1481638,/m/07ssc
22683998,/m/0f8l9c
22683998,/m/06mkj
20097088,/m/0d060g
2431740,/m/03rjj
18065848,/m/09c7w0
16855103,/m/0d060g
16855103,/m/07ssc
1598832,/m/09c7w0
1598832,/m/0d060g
1598832,/m/07ssc
3564596,/m/06qd3
2261407,/m/03_3d
2261407,/m/06qd3
18195027,/m/09c7w0
9577780,/m/03rk0
8719979,/m/07ssc
3158499,/m/09c7w0
26554437,/m/09c7w0
22578492,/m/0f8l9c
4600218,/m/09c7w0
31404359,/m/09c7w0
33462582,/m/07ssc
918886,/m/09c7w0
918886,/m/0h7x
918886,/m/0chghy
918886,/m/03gj2
918886,/m/0345h
1853602,/m/09c7w0
1853602,/m/03rjj
327427,/m/09c7w0
1471831,/m/09c7w0
6635945,/m/09c7w0
1997513,/m/09c7w0
4129173,/m/0ctw_b
12509757,/m/09c7w0
12509757,/m/0345h
6987479,/m/09c7w0
7377259,/m/07ssc
2292864,/m/09c7w0
16949071,/m/07f1x
74871,/m/09c7w0
154635,/m/0f8l9c
154635,/m/05qhw
9389794,/m/06mkj
9389794,/m/0jgd
685987,/m/09c7w0
8499528,/m/09c7w0
6368900,/m/07ssc
1663320,/m/09c7w0
3832242,/m/03shp
74868,/m/09c7w0
28405178,/m/09c7w0
1111223,/m/0chghy
1111223,/m/0ctw_b
19972307,/m/06bnz
25411775,/m/09c7w0
25411775,/m/0hzlz
22271345,/m/03rjj
1702604,/m/07ssc
4605171,/m/09c7w0
29733028,/m/03rk0
24915636,/m/0hzlz
29019687,/m/0f8l9c
29019687,/m/0jgd
29019687,/m/01p1v
29019687,/m/06qd3
6332837,/m/09c7w0
10594693,/m/09c7w0
27046886,/m/03rjj
22486844,/m/09c7w0
8695,/m/07ssc
21811775,/m/09c7w0
14291637,/m/09c7w0
9244646,/m/09c7w0
9244646,/m/0hzlz
2349235,/m/03rk0
6839059,/m/02jx1
6839059,/m/07ssc
1295686,/m/09c7w0
1295686,/m/0d060g
30822652,/m/02vzc
30822652,/m/0d060g
275547,/m/09c7w0
13945288,/m/03rjj
13945288,/m/07ssc
30296135,/m/0345h
4703636,/m/07ssc
4703636,/m/0345h
28042876,/m/09c7w0
1878054,/m/0k6nt
1878054,/m/07ssc
6114774,/m/09c7w0
