wikipedia_movie_id,genre_id
975900,/m/01jfsb
975900,/m/06n90
975900,/m/03npn
975900,/m/03k9fj
975900,/m/0fdjb
975900,/m/02kdv5l
975900,/m/09zvmj
10408933,/m/04t36
10408933,/m/01z4y
10408933,/m/01g6gs
171005,/m/04xvh5
171005,/m/082gq
171005,/m/06l3bl
171005,/m/04xvlr
171005,/m/07s9rl0
171005,/m/060__y
77856,/m/0hj3myq
77856,/m/04t36
77856,/m/01hmnh
77856,/m/01z4y
77856,/m/07s9rl0
77856,/m/0hqxf
77856,/m/0hj3myc
612710,/m/01jfsb
612710,/m/06n90
612710,/m/0279xh5
612710,/m/0219x_
612710,/m/0glj9q
612710,/m/01hmnh
612710,/m/060__y
612710,/m/07s9rl0
21926710,/m/06cvj
21926710,/m/02l7c8
21926710,/m/01z4y
21926710,/m/0219x_
156558,/m/0lsxr
156558,/m/07s9rl0
156558,/m/01j1n2
1364293,/m/02l7c8
1364293,/m/0hj3nbk
1364293,/m/07s9rl0
1364293,/m/01g6gs
25960460,/m/0vgkd
25960460,/m/01z4y
261237,/m/03k9fj
261237,/m/03btsm8
261237,/m/0219x_
261237,/m/03q4nz
261237,/m/01q03
261237,/m/0hj3msd
261237,/m/01z4y
261237,/m/09q17
12008535,/m/01z02hx
12008535,/m/07s9rl0
12008535,/m/02h8pkk
12008535,/m/01t_vv
12008535,/m/01z4y
4951456,/m/0lsxr
4951456,/m/03btsm8
4951456,/m/02kdv5l
4951456,/m/01jfsb
13281430,/m/07s9rl0
13281430,/m/0gw5qqq
13281430,/m/03q4nz
13281430,/m/01z4y
21449578,/m/082gq
21449578,/m/07s9rl0
21449578,/m/03mqtr
21449578,/m/03q4nz
21449578,/m/0hj3mws
5708633,/m/07s9rl0
5708633,/m/0hj3n0w
5708633,/m/01t_vv
5708633,/m/0219x_
12053509,/m/06cvj
12053509,/m/02l7c8
12053509,/m/01z4y
24761154,/m/03q4nz
7364373,/m/02hmvc
7364373,/m/0253g1
7364373,/m/0hfjk
7364373,/m/06ppq
7364373,/m/0219x_
7028314,/m/06cvj
7028314,/m/02l7c8
7028314,/m/01z4y
5894429,/m/068d7h
5894429,/m/02l7c8
5894429,/m/07s9rl0
5894429,/m/082gq
12788657,/m/0lsxr
12788657,/m/02n4kr
12788657,/m/01jfsb
12788657,/m/07s9rl0
12788657,/m/02wtdps
4300418,/m/01jfsb
4300418,/m/0cq22f9
4300418,/m/03k9fj
4300418,/m/03q4nz
4300418,/m/03btsm8
4300418,/m/04t36
4300418,/m/07s9rl0
4300418,/m/02kdv5l
4300418,/m/02wtdkf
30246289,/m/07s9rl0
9390791,/m/07s9rl0
9390791,/m/0219x_
3873713,/m/02kdv5l
3873713,/m/01z4y
164387,/m/01jfsb
164387,/m/0lsxr
164387,/m/01t_vv
164387,/m/02n4kr
164387,/m/06nbt
164387,/m/07s9rl0
164387,/m/01z4y
164387,/m/0gs6m
164387,/m/05bh16v
164387,/m/03pgfj
164387,/m/0c3351
28937087,/m/01z02hx
28937087,/m/02l7c8
28937087,/m/02p0szs
28937087,/m/07s9rl0
28937087,/m/082gq
24282217,/m/03q4nz
24282217,/m/01t_vv
24282217,/m/07s9rl0
24282217,/m/01z4y
24282217,/m/068d7h
24282217,/m/02l7c8
7767613,/m/017fp
7767613,/m/04t36
7767613,/m/07s9rl0
7767613,/m/0hj3mws
7767613,/m/03bxz7
7767613,/m/02wtdkf
164388,/m/02h8pkk
164388,/m/07s9rl0
22985953,/m/03btsm8
22985953,/m/02kdv5l
22985953,/m/07s9rl0
22985953,/m/060__y
22985953,/m/082gq
7707787,/m/068d7h
7707787,/m/02l7c8
7707787,/m/07s9rl0
7707787,/m/03q4nz
3550323,/m/01jfsb
3550323,/m/0lsxr
3550323,/m/0hj3m_x
3550323,/m/0gw5w78
3550323,/m/01z4y
3550323,/m/02wtdps
3550323,/m/0c3351
1765938,/m/03btsm8
1765938,/m/02kdv5l
1765938,/m/07s9rl0
1765938,/m/01z4y
1305819,/m/0g092b
1305819,/m/06vxwl5
1305819,/m/06n90
1305819,/m/0qdzd
1305819,/m/0hj3m_q
1305819,/m/01q03
1305819,/m/07s9rl0
1305819,/m/03npn
1305819,/m/01585b
1031231,/m/06cvj
1031231,/m/01z4y
1031231,/m/04rlf
1031231,/m/0hj3mz5
1031231,/m/02l7c8
1031231,/m/09q17
6305925,/m/06n90
6305925,/m/09n5t_
6305925,/m/07s9rl0
6305925,/m/03k9fj
6305925,/m/0219x_
196176,/m/01jfsb
196176,/m/07s9rl0
9944484,/m/0lsxr
9944484,/m/03q4nz
9944484,/m/07s9rl0
9944484,/m/082gq
9944484,/m/03mqtr
9944484,/m/03hn0
3513305,/m/04rlf
3513305,/m/0d2rhq
3513305,/m/017fp
3513305,/m/03g3w
3513305,/m/0jtdp
23445121,/m/0219x_
23445121,/m/0jtdp
34470083,/m/0hqxf
34470083,/m/01hmnh
748616,/m/07s9rl0
748616,/m/03q4nz
31505444,/m/03k9fj
31505444,/m/03btsm8
31505444,/m/07s9rl0
31505444,/m/082gq
31505444,/m/068d7h
31505444,/m/02l7c8
31505444,/m/02kdv5l
336846,/m/06cvj
336846,/m/0hn10
336846,/m/04t36
336846,/m/01z4y
336846,/m/02l7c8
336846,/m/02b5_l
27463222,/m/01jfsb
27463222,/m/03npn
27463222,/m/0fdjb
27463222,/m/0hj3n4p
27463222,/m/02n4kr
27463222,/m/0c3351
27463222,/m/01drsx
3033993,/m/017fp
3033993,/m/04xvh5
3033993,/m/04xvlr
3033993,/m/07s9rl0
3033993,/m/0hj3mws
3033993,/m/068d7h
3033993,/m/02l7c8
3033993,/m/03bxz7
1588008,/m/017fp
1588008,/m/03mqtr
1588008,/m/01z4y
5696825,/m/060__y
5696825,/m/03npn
5696825,/m/09blyk
5696825,/m/0fdjb
103021,/m/01jfsb
103021,/m/0hn10
103021,/m/0219x_
103021,/m/0lsxr
103021,/m/0hj3n1c
103021,/m/0hj3mws
103021,/m/07s9rl0
103021,/m/03bxz7
103021,/m/0d1w9
103021,/m/03k9fj
1940449,/m/0lsxr
1940449,/m/01jfsb
1940449,/m/06n90
1940449,/m/04pbhw
1940449,/m/03btsm8
1940449,/m/02kdv5l
6703617,/m/08322
6703617,/m/0hj3n2k
6703617,/m/03k9fj
6703617,/m/03btsm8
6703617,/m/04xvlr
6703617,/m/04t2t
6703617,/m/01hmnh
6703617,/m/02l7c8
6703617,/m/02kdv5l
6703617,/m/0gw5qqq
29174042,/m/07s9rl0
362719,/m/06n90
362719,/m/03k9fj
362719,/m/04pbhw
362719,/m/03btsm8
362719,/m/0hqxf
362719,/m/02kdv5l
2870618,/m/07s9rl0
2870618,/m/0219x_
2870618,/m/03q4nz
2870618,/m/060__y
4459059,/m/06cvj
4459059,/m/02l7c8
4459059,/m/09q17
4459059,/m/01z4y
4459059,/m/0219x_
4069274,/m/0hj3n16
4069274,/m/02js9
4069274,/m/0glj9q
4069274,/m/07s9rl0
4069274,/m/068d7h
4069274,/m/02l7c8
4069274,/m/0219x_
3681139,/m/01z02hx
3681139,/m/01z4y
35923481,/m/0lsxr
35923481,/m/05p553
35923481,/m/02kdv5l
33843262,/m/01z4y
33843262,/m/03q4nz
33843262,/m/03k9fj
5549065,/m/0lsxr
5549065,/m/0fx2s
5549065,/m/03npn
5549065,/m/0fdjb
5549065,/m/04t36
5549065,/m/07s9rl0
14543900,/m/07s9rl0
14543900,/m/01z4y
171058,/m/017fp
171058,/m/0219x_
171058,/m/04xvh5
171058,/m/04xvlr
171058,/m/07s9rl0
171058,/m/0hj3mws
171058,/m/03bxz7
2608958,/m/0lsxr
2608958,/m/03btsm8
2608958,/m/02kdv5l
2608958,/m/0556j8
2608958,/m/01z4y
21618909,/m/0lsxr
21618909,/m/07s9rl0
21618909,/m/01z4y
2546429,/m/01q03
2546429,/m/03npn
2546429,/m/01585b
2546429,/m/02b5_l
31686022,/m/0hj3n0w
31686022,/m/02h8pkk
31686022,/m/07s9rl0
31686022,/m/0219x_
31686022,/m/060__y
24416479,/m/0dz8b
24416479,/m/06n90
24416479,/m/02kdv5l
24416479,/m/01hmnh
24416479,/m/03k9fj
12490207,/m/06cvj
12490207,/m/01jfsb
12490207,/m/03q4nz
12490207,/m/07s9rl0
12490207,/m/068d7h
12490207,/m/02l7c8
6170621,/m/0cshrf
6170621,/m/05mrx8
6170621,/m/06nbt
6170621,/m/01z4y
6170621,/m/03q4nz
3883051,/m/0gf28
3883051,/m/0219x_
3883051,/m/01jw2w
3883051,/m/06nbt
3883051,/m/01z4y
3883051,/m/0bbc17
3883051,/m/01585b
3883051,/m/0hj3n7f
1033297,/m/01jfsb
1033297,/m/06n90
1033297,/m/03npn
1033297,/m/03k9fj
1033297,/m/094ddt
1033297,/m/0cq22z7
1033297,/m/0hj3m_q
1033297,/m/03p15s3
1033297,/m/0jb4p32
1033297,/m/02kdv5l
9105523,/m/0gw5n2f
9105523,/m/03q4nz
9105523,/m/01f9r0
9105523,/m/0hj3nbk
9105523,/m/07s9rl0
9105523,/m/068d7h
9105523,/m/02l7c8
17594419,/m/01lrrt
17594419,/m/03k9fj
17594419,/m/06l3bl
17594419,/m/01g6gs
17594419,/m/04xvlr
17594419,/m/07s9rl0
17594419,/m/02l7c8
17594419,/m/0hj3n6f
207680,/m/07s9rl0
